"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.511489537E1,1.690371335E-2,9.076378308E-3,6.844754796E-3
2.511741128E1,1.941845380E-2,7.061255630E-3,7.111217361E-3
2.511990787E1,2.221630886E-2,6.378445774E-3,7.910604589E-3
2.512241157E1,2.339873649E-2,4.096860532E-3,6.861408707E-3
2.512489786E1,2.498085797E-2,1.682044356E-3,6.195252761E-3
2.512736693E1,2.536389790E-2,-7.327718195E-4,5.945444107E-3
2.512984699E1,2.441462502E-2,-2.181661548E-3,8.193721063E-3
2.513236172E1,2.681278624E-2,-3.680513008E-3,6.078675389E-3
2.513487804E1,2.333212085E-2,-4.979517311E-3,6.361791864E-3
2.513735420E1,2.171669155E-2,-5.778905004E-3,5.295941606E-3
2.513986766E1,2.021783963E-2,-8.160413243E-3,5.962098017E-3
2.514236229E1,1.620424911E-2,-9.326186962E-3,6.228560582E-3
2.514485830E1,1.535490062E-2,-1.478866767E-2,7.044601720E-3
2.514733967E1,1.295673754E-2,-1.505513024E-2,4.529862199E-3
2.514984744E1,1.054192148E-2,-1.515505370E-2,4.529862199E-3
2.515234260E1,9.476072155E-3,-1.595444046E-2,4.796324763E-3
2.515481330E1,6.644907873E-3,-1.700363681E-2,3.347434802E-3
2.515730740E1,2.647970803E-3,-1.630417258E-2,4.013590980E-3
2.515980191E1,1.448889729E-3,-1.617094129E-2,2.814509906E-3
2.516232258E1,-3.214203520E-3,-1.545482408E-2,3.080972470E-3
2.516481827E1,-4.429938737E-3,-1.545482408E-2,2.947741188E-3
2.516728974E1,-6.828100886E-3,-1.515505370E-2,2.814509906E-3
2.516980793E1,-8.826569654E-3,-1.462212857E-2,2.015122445E-3
2.517227168E1,-8.809915744E-3,-1.289012190E-2,2.997702977E-4
2.517479780E1,-9.875766002E-3,-1.154115610E-2,1.215735101E-3
2.517729361E1,-1.012557372E-2,-1.114146225E-2,2.797855996E-3
2.517977709E1,-9.309533052E-3,-9.675919078E-3,2.664624713E-3
2.518228295E1,-8.776607923E-3,-8.077143691E-3,2.797855996E-3
2.518475113E1,-6.361791864E-3,-7.427641656E-3,1.065849909E-3
2.518729308E1,-5.412518978E-3,-6.228560582E-3,2.264931099E-3
2.518976846E1,-3.397396533E-3,-4.246745724E-3,1.848583459E-3
2.519222981E1,7.327718195E-4,-4.946209956E-3,1.582121011E-3
2.519475792E1,4.096860532E-3,-2.981049009E-3,2.514739521E-3
2.519722769E1,6.495022681E-3,-4.063552711E-3,3.047664650E-3
2.519972419E1,9.592649527E-3,-1.415581908E-3,3.963629249E-3
2.520224364E1,1.332312357E-2,-2.248277189E-3,2.248277189E-3
2.520470454E1,1.826933399E-2,-2.281585010E-3,3.563935636E-3
2.520723310E1,2.148353681E-2,-1.365620177E-3,3.963629249E-3
2.520968167E1,2.644640021E-2,1.831929549E-4,4.346669186E-3
2.521222195E1,2.924425714E-2,1.665390446E-4,4.213437904E-3
2.521471858E1,3.285815567E-2,2.664624772E-4,3.414050443E-3
2.521718684E1,3.700497746E-2,2.764548175E-3,3.147588111E-3
2.521970832E1,3.793759644E-2,2.364854561E-3,2.214969369E-3
2.522217215E1,4.235088080E-2,2.981049009E-3,1.165773370E-3
2.522469815E1,4.488227516E-2,2.165007638E-3,2.481431933E-3
2.522719335E1,4.651435465E-2,4.163476173E-3,2.081738086E-3
2.522966450E1,4.718051106E-2,4.946209956E-3,1.149119460E-3
2.523218350E1,4.932886735E-2,5.595711991E-3,1.015888178E-3
2.523463622E1,5.119410157E-2,6.378445774E-3,1.282350626E-3
2.523717325E1,5.294276401E-2,5.978751928E-3,3.130934201E-3
2.523966922E1,5.159379542E-2,6.128637120E-3,2.331546741E-3
2.524214704E1,5.146056414E-2,5.329249427E-3,2.348200651E-3
2.524465844E1,5.172702670E-2,4.513208289E-3,2.348200651E-3
2.524711937E1,5.091098696E-2,3.996937070E-3,3.663859097E-3
2.524962324E1,4.971190542E-2,4.013590980E-3,5.129402503E-3
2.525214423E1,4.931221157E-2,3.613897366E-3,4.330015276E-3
2.525461307E1,4.877928644E-2,3.347434802E-3,4.596477840E-3
2.525713333E1,4.743032157E-2,1.498851459E-3,5.395865068E-3
2.525960261E1,4.769678414E-2,1.232389011E-3,6.594946142E-3
2.526209809E1,4.688074067E-2,-3.663859097E-4,5.678981543E-3
2.526459345E1,4.701397195E-2,-7.660796400E-4,6.728177425E-3
2.526708853E1,4.619793221E-2,-1.565467101E-3,6.478368770E-3
2.526960806E1,4.618127644E-2,-3.813744290E-3,8.326952346E-3
2.527207400E1,4.443261772E-2,-5.279287696E-3,6.878062617E-3
2.527457311E1,4.603139311E-2,-6.228560582E-3,7.277756464E-3
2.527709419E1,4.521535337E-2,-6.878062617E-3,6.878062617E-3
2.527958906E1,4.441596568E-2,-6.611600053E-3,7.677450310E-3
2.528208340E1,4.454919696E-2,-7.410987746E-3,7.810681593E-3
2.528455671E1,4.521535337E-2,-7.277756464E-3,7.677450310E-3
2.528704816E1,4.359992221E-2,-7.943912409E-3,5.695635453E-3
2.528956957E1,4.306699708E-2,-8.743300103E-3,6.495022681E-3
2.529203828E1,4.200114682E-2,-7.127871271E-3,5.562404171E-3
2.529455903E1,4.228426516E-2,-6.861408707E-3,5.429172888E-3
2.529702619E1,4.106852785E-2,-7.527565118E-3,3.563935636E-3
2.529952326E1,4.026914015E-2,-6.461714860E-3,2.381508471E-3
2.530204462E1,3.907006234E-2,-6.594946142E-3,1.981814625E-3
2.530454434E1,3.933652490E-2,-5.529096350E-3,1.315658446E-3
2.530703401E1,3.760451823E-2,-6.045367569E-3,1.981814625E-3
2.530951236E1,3.708824515E-2,-4.180130083E-3,-6.828100886E-4
2.531199820E1,3.587251157E-2,-4.563170020E-3,1.315658446E-3
2.531451956E1,3.202546015E-2,-3.197549842E-3,1.831929549E-3
2.531702489E1,3.282484785E-2,-2.548047341E-3,-1.082503819E-3
2.531950918E1,3.189222887E-2,-2.264931099E-3,1.165773356E-4
2.532196890E1,2.922760323E-2,-7.660796400E-4,1.565467101E-3
2.532447334E1,2.949406579E-2,-7.827335503E-4,7.660796400E-4
2.532699470E1,2.696267143E-2,-2.331546712E-4,-3.330780964E-5
2.532946382E1,2.536389790E-2,-8.326952229E-5,7.660796400E-4
2.533198428E1,2.389835380E-2,-6.661561929E-5,2.331546712E-4
2.533446463E1,2.256604098E-2,-4.996171629E-5,1.565467101E-3
2.533695177E1,2.108384296E-2,3.497319994E-4,4.996171338E-4
2.533947008E1,2.070080303E-2,2.231623279E-3,-3.330780964E-5
2.534192744E1,1.950172335E-2,1.965160714E-3,-8.326952229E-4
2.534445901E1,1.683709770E-2,2.647970803E-3,-8.326952229E-4
2.534693549E1,1.575459354E-2,1.998468535E-3,3.663859097E-4
2.534942573E1,1.657063514E-2,3.597243456E-3,-3.330780964E-5
2.535194473E1,1.443893556E-2,3.747128649E-3,-1.665390446E-4
2.535441385E1,1.430570427E-2,3.747128649E-3,-3.330780964E-5
2.535693472E1,1.432235818E-2,4.812978674E-3,8.826569538E-4
2.535941824E1,1.244046725E-2,4.163476173E-3,6.328483578E-4
2.536189147E1,1.365620177E-2,6.161944941E-3,1.548813190E-3
2.536442011E1,1.299004536E-2,6.161944941E-3,2.214969369E-3
2.536688886E1,1.338973921E-2,5.762251094E-3,1.282350626E-3
2.536940819E1,1.553809363E-2,7.610834669E-3,3.497319994E-4
2.537186347E1,1.553809363E-2,6.944678258E-3,1.815275638E-3
2.537436591E1,1.795290969E-2,8.526799269E-3,1.548813190E-3
2.537689505E1,1.890218258E-2,9.575995617E-3,1.665390446E-3
2.537936437E1,2.050095610E-2,9.559341706E-3,2.165007609E-4
2.538185920E1,2.251607925E-2,1.087499969E-2,-4.996171629E-5
2.538437426E1,2.451454848E-2,9.942381643E-3,7.327718195E-4
2.538686673E1,2.651301585E-2,1.044199802E-2,-9.825803572E-4
2.538934598E1,2.864471637E-2,1.015888155E-2,-1.515505370E-3
2.539183942E1,3.120941855E-2,1.160777174E-2,-1.249042805E-3
2.539432730E1,3.187557310E-2,1.187423430E-2,-1.382274088E-3
2.539685476E1,3.387404233E-2,1.065849885E-2,-1.249042805E-3
2.539934980E1,3.547281772E-2,1.170769520E-2,-1.781967818E-3
2.540183572E1,3.773774952E-2,1.075842232E-2,-2.048430266E-3
2.540431464E1,3.733805567E-2,1.115811616E-2,-1.781967818E-3
2.540680936E1,3.893683106E-2,9.942381643E-3,-1.648736536E-3
2.540932950E1,4.160145298E-2,1.019218937E-2,-3.097626381E-3
2.541182490E1,4.013590887E-2,8.993108757E-3,-1.781967818E-3
2.541431973E1,4.186791554E-2,9.792496450E-3,-1.515505370E-3
2.541678942E1,4.241749644E-2,1.019218937E-2,-1.115811639E-3
2.541929007E1,4.363323003E-2,1.137461700E-2,-1.249042805E-3
2.542180476E1,4.348334670E-2,9.909073822E-3,-4.496554320E-4
2.542430057E1,4.426607862E-2,8.177067153E-3,-1.831929549E-4
2.542681497E1,4.453254119E-2,8.043835871E-3,4.829632526E-4
2.542926565E1,4.359992221E-2,8.043835871E-3,1.132465550E-3
2.543176362E1,4.373315349E-2,7.527565118E-3,2.731240354E-3
2.543428018E1,4.386638477E-2,7.777373772E-3,1.948506921E-3
2.543677562E1,4.559839144E-2,7.361026015E-3,1.948506921E-3
2.543924458E1,4.519869760E-2,7.377679925E-3,3.930321429E-3
2.544174881E1,4.693070427E-2,6.694869604E-3,4.330015276E-3
2.544426423E1,4.799655452E-2,5.762251094E-3,4.196783993E-3
2.544675516E1,4.624789208E-2,4.563170020E-3,4.996171221E-3
2.544925007E1,4.864605516E-2,4.280053545E-3,3.930321429E-3
2.545172301E1,4.703062773E-2,3.497319994E-3,3.813744290E-3
2.545423318E1,4.769678414E-2,2.298238920E-3,5.928790197E-3
2.545670962E1,4.703062773E-2,2.281585010E-3,3.280819161E-3
2.545923025E1,4.716385901E-2,1.881891279E-3,3.280819161E-3
2.546172578E1,4.634781554E-2,1.898545190E-3,2.614662983E-3
2.546419445E1,4.499885067E-2,4.330015217E-4,1.299004536E-3
2.546671544E1,4.528196901E-2,1.232389011E-3,1.165773370E-3
2.546919355E1,4.368319362E-2,1.099157729E-3,1.165773370E-3
2.547170515E1,4.434935004E-2,1.232389011E-3,-1.665390482E-5
2.547420071E1,4.326684400E-2,1.665390446E-4,-1.082503819E-3
2.547670511E1,4.125172272E-2,-8.826569538E-4,1.165773356E-4
2.547918554E1,4.098526016E-2,-2.165007609E-4,1.165773356E-4
2.548166608E1,3.778770939E-2,-1.831929549E-4,-8.160413126E-4
2.548417927E1,3.737136349E-2,-5.828866852E-4,-6.828100886E-4
2.548667577E1,3.670520708E-2,-1.781967818E-3,-1.065849909E-3
2.548916372E1,3.350765631E-2,-1.082503819E-3,-8.160413126E-4
2.549166434E1,3.284149989E-2,-8.160413126E-4,-1.082503819E-3
2.549413496E1,3.041003086E-2,-2.531393431E-3,2.498085669E-4
2.549663016E1,3.055991605E-2,-1.332312357E-3,-1.199081191E-3
2.549915050E1,2.787863649E-2,-2.914433368E-3,2.498085669E-4
2.550162316E1,2.519735880E-2,-3.014356829E-3,1.049195998E-3
2.550414025E1,2.306565829E-2,-2.598009072E-3,1.049195998E-3
2.550660993E1,2.279919572E-2,-2.731240354E-3,1.715352177E-3
2.550910534E1,2.065084130E-2,-3.513973905E-3,-1.332312386E-4
2.551160391E1,1.798621751E-2,-3.897013841E-3,-2.664624772E-4
2.551412149E1,1.692036726E-2,-3.347434802E-3,1.715352177E-3
2.551659028E1,1.437231991E-2,-4.263399635E-3,-1.332312386E-4
2.551911075E1,1.237385161E-2,-4.113514442E-3,6.661561783E-4
2.552160619E1,1.089165360E-2,-5.179364234E-3,6.661561783E-4
2.552410094E1,7.827335037E-3,-4.746363033E-3,-2.664624772E-4
2.552657868E1,7.677450310E-3,-5.412518978E-3,9.326186846E-4
2.552909069E1,4.746363033E-3,-4.596477840E-3,2.664624772E-4
2.553158617E1,2.747894265E-3,-3.913667519E-3,-2.664624772E-4
2.553407624E1,1.532159280E-3,-5.096094683E-3,1.332312386E-4
2.553657624E1,7.327718195E-4,-5.762251094E-3,3.996937303E-4
2.553904524E1,-4.663093423E-4,-5.745597184E-3,-5.329249543E-4
2.554156574E1,-1.931853010E-3,-5.212672055E-3,-1.332312386E-4
2.554406114E1,-3.663859097E-3,-5.312595516E-3,1.465543639E-3
2.554655569E1,-3.946975339E-3,-6.128637120E-3,-3.996937303E-4
2.554905114E1,-4.879594315E-3,-5.845520645E-3,1.998468535E-3
2.555154324E1,-4.479900468E-3,-6.644907873E-3,1.465543639E-3
2.555404092E1,-4.479900468E-3,-6.911370438E-3,2.664624772E-4
2.555653657E1,-5.162710324E-3,-7.044601720E-3,1.998468535E-3
2.555903877E1,-3.280819161E-3,-6.245214492E-3,2.264931099E-3
2.556152672E1,-2.348200651E-3,-5.862174556E-3,-1.332312386E-4
2.556402062E1,-3.280819161E-3,-6.395099685E-3,3.996937303E-4
2.556651602E1,-2.065084176E-3,-5.728943273E-3,1.465543639E-3
2.556901106E1,-6.661561929E-5,-5.362557247E-3,-5.329249543E-4
2.557147281E1,7.494257297E-4,-3.214203520E-3,1.182427281E-3
2.557400125E1,1.282350626E-3,-2.964395098E-3,-3.996937303E-4
2.557647000E1,3.414050443E-3,-3.780436469E-3,6.661561783E-4
2.557899116E1,5.162710324E-3,-2.598009072E-3,1.165773356E-4
2.558148599E1,5.845520645E-3,-8.660030435E-4,-6.828100886E-4
2.558395576E1,9.326186962E-3,-1.165773370E-3,-1.665390482E-5
2.558645079E1,1.159111783E-2,-7.827335503E-4,2.498085669E-4
2.558893342E1,1.294008363E-2,1.665390482E-5,-1.498851489E-4
2.559146638E1,1.455551293E-2,1.065849909E-3,-5.495788646E-4
2.559396174E1,1.615428738E-2,7.827335503E-4,-9.492725949E-4
2.559643236E1,1.910202950E-2,2.231623279E-3,-1.082503819E-3
2.559895669E1,2.243280970E-2,2.198315458E-3,-5.495788646E-4
2.560144526E1,2.538055182E-2,1.781967818E-3,3.830398200E-4
2.560394119E1,2.819506079E-2,2.031776356E-3,2.231623279E-3
2.560643684E1,3.032676131E-2,2.681278624E-3,-3.330780964E-5
2.560890762E1,3.299138695E-2,1.732006087E-3,2.098391997E-3
2.561142703E1,3.567266464E-2,2.647970803E-3,1.698698266E-3
2.561391621E1,3.875363618E-2,3.147588111E-3,1.299004536E-3
2.561641641E1,4.115179926E-2,2.864471637E-3,3.147588111E-3
2.561891173E1,4.221764952E-2,2.598009072E-3,2.348200651E-3
2.562140640E1,4.463246465E-2,2.981049009E-3,4.213437904E-3
2.562390225E1,4.703062773E-2,2.031776356E-3,4.879594315E-3
2.562636701E1,5.011159927E-2,2.931087278E-3,4.596477840E-3
2.562889159E1,5.131068081E-2,2.664624713E-3,4.479900468E-3
2.563138728E1,5.199348927E-2,3.597243456E-3,6.062021479E-3
2.563385595E1,5.399195850E-2,3.713820828E-3,5.129402503E-3
2.563635139E1,5.625689030E-2,3.813744290E-3,4.596477840E-3
2.563883377E1,5.654000863E-2,4.213437904E-3,4.996171221E-3
2.564133694E1,5.625689030E-2,3.830398200E-3,5.395865068E-3
2.564386229E1,5.654000863E-2,5.295941606E-3,4.862940405E-3
2.564633161E1,5.747262388E-2,4.746363033E-3,4.063552711E-3
2.564885167E1,5.800554901E-2,4.346669186E-3,5.129402503E-3
2.565133275E1,5.773908645E-2,5.012825131E-3,5.129402503E-3
2.565381672E1,5.775574222E-2,6.478368770E-3,4.330015276E-3
2.565631106E1,5.748927966E-2,6.744831335E-3,4.063552711E-3
2.565881229E1,5.708958581E-2,6.744831335E-3,4.330015276E-3
2.566132710E1,5.667323992E-2,5.412518978E-3,4.596477840E-3
2.566381363E1,5.587385222E-2,5.562404171E-3,3.530627815E-3
2.566631688E1,5.494123325E-2,5.429172888E-3,2.614662983E-3
2.566881257E1,5.509111658E-2,7.027947810E-3,3.130934201E-3
2.567130687E1,5.294276401E-2,6.778139155E-3,2.731240354E-3
2.567380256E1,5.267630145E-2,6.378445774E-3,3.663859097E-3
2.567631269E1,5.052794889E-2,5.595711991E-3,3.264165251E-3
2.567879182E1,4.946209863E-2,5.878828466E-3,4.330015276E-3
2.568128726E1,4.706393555E-2,5.629019812E-3,3.663859097E-3
2.568373798E1,4.583154619E-2,3.513973905E-3,5.529096350E-3
2.568627705E1,4.303368926E-2,4.063552711E-3,3.547281725E-3
2.568874832E1,4.008594900E-2,2.881125547E-3,4.213437904E-3
2.569126696E1,3.915333003E-2,3.563935636E-3,4.330015276E-3
2.569376154E1,3.662193567E-2,2.914433368E-3,6.062021479E-3
2.569623388E1,3.420712054E-2,3.064318560E-3,4.213437904E-3
2.569875267E1,3.270826861E-2,0.000000000E0,4.613131750E-3
2.570122415E1,2.977718227E-2,2.997702977E-4,3.547281725E-3
2.570374205E1,2.669620886E-2,-7.494257297E-4,3.297473071E-3
2.570623794E1,2.509743534E-2,-6.661561929E-5,4.479900468E-3
2.570870552E1,2.334877476E-2,-9.992342675E-4,2.764548175E-3
2.571122753E1,2.133365162E-2,-2.048430266E-3,3.430704353E-3
2.571373860E1,1.866902784E-2,-2.414816292E-3,2.764548175E-3
2.571621740E1,1.760317758E-2,-2.548047341E-3,2.248277189E-3
2.571871207E1,1.585451700E-2,-2.398162382E-3,2.631316893E-3
2.572120108E1,1.385604870E-2,-2.781202085E-3,1.981814625E-3
2.572370287E1,1.505513024E-2,-3.330780892E-3,1.981814625E-3
2.572617186E1,1.465543639E-2,-3.197549842E-3,2.498085669E-4
2.572869213E1,1.370616350E-2,-3.314126981E-3,1.981814625E-3
2.573118810E1,1.343970094E-2,-4.796324763E-3,6.661561783E-4
2.573367361E1,1.290677581E-2,-4.246745724E-3,6.661561783E-4
2.573617780E1,1.410585735E-2,-3.863706021E-3,6.495022681E-4
2.573864928E1,1.637078822E-2,-4.812978674E-3,6.661561783E-4
2.574116751E1,1.597109437E-2,-4.812978674E-3,7.993874606E-4
2.574366259E1,1.825268008E-2,-4.163476173E-3,3.996937303E-4
2.574613703E1,2.025114745E-2,-4.846286494E-3,-5.329249543E-4
2.574865331E1,2.199980803E-2,-3.513973905E-3,2.897779457E-3
2.575114521E1,2.413150854E-2,-4.346669186E-3,3.830398200E-4
2.575362515E1,2.692936361E-2,-4.096860532E-3,1.315658446E-3
2.575613850E1,2.826167643E-2,-4.629785661E-3,2.248277189E-3
2.575860721E1,3.267496079E-2,-5.079440773E-3,5.162710440E-4
2.576112654E1,3.294142336E-2,-5.196018144E-3,3.430704353E-3
2.576360611E1,3.548946977E-2,-3.880359931E-3,3.830398200E-3
2.576609223E1,3.695501387E-2,-5.096094683E-3,5.429172888E-3
2.576857848E1,4.028579593E-2,-5.112748593E-3,5.562404171E-3
2.577108214E1,3.935317695E-2,-4.446592648E-3,6.611600053E-3
2.577357734E1,4.256737977E-2,-4.330015276E-3,7.144525182E-3
2.577607217E1,4.270061105E-2,-5.529096350E-3,9.259571321E-3
2.577859325E1,4.403292388E-2,-5.262633786E-3,9.925727732E-3
2.578108845E1,4.576493055E-2,-5.945444107E-3,9.792496450E-3
2.578355822E1,4.443261772E-2,-5.262633786E-3,1.032542065E-2
2.578607848E1,4.498219863E-2,-4.729709122E-3,1.032542065E-2
2.578857274E1,4.349999875E-2,-6.195252761E-3,1.059188321E-2
2.579106835E1,4.403292388E-2,-6.594946142E-3,1.152450219E-2
2.579356294E1,4.308365285E-2,-6.861408707E-3,1.019218937E-2
2.579607120E1,4.308365285E-2,-6.977986079E-3,1.179096475E-2
2.579857791E1,4.093529657E-2,-7.644142490E-3,1.152450219E-2
2.580104788E1,4.028579593E-2,-6.828100886E-3,1.085834578E-2
2.580354320E1,4.095195234E-2,-6.711523514E-3,1.019218937E-2
2.580603791E1,3.880359977E-2,-7.494257297E-3,9.276225232E-3
2.580855382E1,3.678847477E-2,-9.742534719E-3,8.743300103E-3
2.581105183E1,3.543950990E-2,-1.012557372E-2,1.034207456E-2
2.581352298E1,3.464012221E-2,-9.725880809E-3,1.020884328E-2
2.581601854E1,3.329115734E-2,-1.117477007E-2,1.127469353E-2
2.581848738E1,3.049330041E-2,-1.009226590E-2,1.060853712E-2
2.582098233E1,3.170903400E-2,-1.022549719E-2,1.114146225E-2
2.582347773E1,3.050995432E-2,-1.009226590E-2,1.205742732E-2
2.582599812E1,2.849483117E-2,-1.047530584E-2,1.047530584E-2
2.582849405E1,2.834494598E-2,-1.260700636E-2,1.260700636E-2
2.583098803E1,2.566366643E-2,-1.323985402E-2,1.378943305E-2
2.583345852E1,2.473104931E-2,-1.323985402E-2,1.367285568E-2
2.583595324E1,2.366519906E-2,-1.415581908E-2,1.393931825E-2
2.583847301E1,2.259934880E-2,-1.307331491E-2,1.632082649E-2
2.584096886E1,2.153349854E-2,-1.387270261E-2,1.658728905E-2
2.584346316E1,2.206642367E-2,-1.358958613E-2,1.923526078E-2
2.584593354E1,2.033441700E-2,-1.264031418E-2,2.068414912E-2
2.584842793E1,1.966826245E-2,-1.343970094E-2,1.883556694E-2
2.585094876E1,1.780302450E-2,-1.275689155E-2,2.055091783E-2
2.585344396E1,1.728675328E-2,-1.074176840E-2,2.279919572E-2
2.585596170E1,1.568797790E-2,-1.112480834E-2,2.453120239E-2
2.585840782E1,1.555474754E-2,-1.019218937E-2,2.491424233E-2
2.586090302E1,1.462212857E-2,-1.057522930E-2,2.518070489E-2
2.586342345E1,1.435566600E-2,-9.909073822E-3,2.624655329E-2
2.586591902E1,1.264031418E-2,-7.211140823E-3,2.689605579E-2
2.586841352E1,1.372281741E-2,-6.561638322E-3,2.769544348E-2
2.587088943E1,1.147454046E-2,-3.996937070E-3,2.954402752E-2
2.587338842E1,1.107484661E-2,-3.464012174E-3,2.861140855E-2
2.587589835E1,1.134130917E-2,-4.263399635E-3,2.941079624E-2
2.587839440E1,1.029211283E-2,-1.315658446E-3,2.952737361E-2
2.588088834E1,1.204077341E-2,2.831163874E-4,3.084303252E-2
2.588336148E1,1.205742732E-2,1.598774921E-3,2.991041355E-2
2.588584484E1,1.312327664E-2,1.065849909E-3,3.031010740E-2
2.588837352E1,1.085834578E-2,2.148353728E-3,3.070980124E-2
2.589084329E1,1.075842232E-2,5.345903337E-3,3.031010740E-2
2.589337515E1,1.129134744E-2,5.612365901E-3,2.831163816E-2
2.589583589E1,1.302335318E-2,6.528330501E-3,2.804517560E-2
2.589834724E1,1.210738905E-2,8.393567987E-3,2.644640021E-2
2.590084846E1,1.224062033E-2,9.192955680E-3,2.617993765E-2
2.590334439E1,1.265696809E-2,9.592649527E-3,2.419812419E-2
2.590583853E1,1.225727424E-2,1.170769520E-2,2.206642367E-2
2.590831501E1,1.307331491E-2,1.197415777E-2,2.126703598E-2
2.591080810E1,1.373947132E-2,1.249042898E-2,1.901875995E-2
2.591332392E1,1.493855286E-2,1.340639312E-2,1.702029072E-2
2.591581924E1,1.680378988E-2,1.325650793E-2,1.490524504E-2
2.591828189E1,1.908537559E-2,1.443893556E-2,1.370616350E-2
2.592079776E1,2.068414912E-2,1.427239645E-2,1.079173014E-2
2.592327855E1,2.294908091E-2,1.437231991E-2,8.676684462E-3
2.592579874E1,2.538055182E-2,1.608767174E-2,7.744065952E-3
2.592829442E1,2.574693598E-2,1.420578081E-2,4.563170020E-3
2.593078881E1,2.869467810E-2,1.418912690E-2,6.028713658E-3
2.593328226E1,3.069314733E-2,1.350631658E-2,4.313361365E-3
2.593575333E1,3.160911053E-2,1.135796309E-2,2.331546741E-3
2.593827416E1,3.280819207E-2,1.187423430E-2,1.665390446E-3
2.594076972E1,3.520635515E-2,1.012557372E-2,2.331546741E-3
2.594323912E1,3.720482439E-2,9.825804271E-3,1.265696716E-3
2.594575939E1,3.853713721E-2,8.893185295E-3,4.829632526E-4
2.594824356E1,4.078541324E-2,6.861408707E-3,-5.828866852E-4
2.595072480E1,4.078541324E-2,6.461714860E-3,-1.831929549E-4
2.595324478E1,4.145156965E-2,6.594946142E-3,1.282350626E-3
2.595571386E1,4.090198874E-2,5.262633786E-3,1.282350626E-3
2.595823428E1,4.105187580E-2,5.795558915E-3,1.815275638E-3
2.596070397E1,4.128503054E-2,3.663859097E-3,7.660796400E-4
2.596322435E1,4.035241157E-2,2.997702919E-3,-1.665390446E-4
2.596571992E1,3.955302387E-2,3.397396533E-3,-4.330015217E-4
2.596820311E1,3.820405900E-2,2.481431933E-3,-1.082503819E-3
2.597068375E1,3.582254797E-2,3.830398200E-3,4.996171338E-4
2.597317935E1,3.513973951E-2,3.580589546E-3,2.331546712E-4
2.597569909E1,3.339108080E-2,2.647970803E-3,-2.414816292E-3
2.597819489E1,2.939414233E-2,3.347434802E-3,-3.214203520E-3
2.598068899E1,2.924425714E-2,1.998468535E-3,-5.062786862E-3
2.598316621E1,2.751225047E-2,2.015122445E-3,-5.062786862E-3
2.598565412E1,2.589682117E-2,1.232389011E-3,-5.062786862E-3
2.598813097E1,2.376512252E-2,1.365620177E-3,-6.644907873E-3
2.599064387E1,2.121707425E-2,1.998468651E-4,-5.312595516E-3
2.599316535E1,1.961830072E-2,2.165007609E-4,-5.445826799E-3
2.599563418E1,1.961830072E-2,3.330780892E-4,-5.978751928E-3
2.599815437E1,1.933518425E-2,-7.327718195E-4,-7.444295567E-3
2.600064948E1,2.146688290E-2,-1.282350626E-3,-7.311064284E-3
2.600314464E1,2.080072649E-2,-1.665390446E-3,-5.312595516E-3
2.600561644E1,2.118376642E-2,-3.147588111E-3,-5.978751928E-3
2.600813455E1,2.106718905E-2,-1.415581908E-3,-6.644907873E-3
2.601062967E1,2.106718905E-2,-1.265696716E-3,-5.712289363E-3
2.601309923E1,2.319888957E-2,-2.614662983E-3,-4.646439571E-3
2.601562019E1,2.426473983E-2,-2.498085611E-3,-6.111983210E-3
2.601808975E1,2.558039874E-2,-4.379977006E-3,-4.912902135E-3
2.602061482E1,2.731240354E-2,-4.912902135E-3,-3.980283160E-3
2.602308340E1,2.972722054E-2,-4.529862199E-3,-2.398162382E-3
2.602559968E1,2.919429541E-2,-3.863706021E-3,-3.847052110E-3
2.602809516E1,2.919429541E-2,-5.179364234E-3,-1.332312386E-4
2.603058963E1,3.026014566E-2,-5.995405838E-3,-1.465543639E-3
2.603308536E1,2.826167643E-2,-5.445826799E-3,2.498085669E-4
