"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.711337398E1,1.056441516E-1,2.505681813E-1,9.725621223E0
5.711587113E1,8.521861583E-2,2.302922755E-1,9.712602615E0
5.711836670E1,7.220014185E-2,2.506429851E-1,9.717241287E0
5.712086072E1,8.289923519E-2,2.422632873E-1,9.718513489E0
5.712335538E1,1.067664325E-1,2.460042238E-1,9.696741104E0
5.712582519E1,9.120412171E-2,2.366518676E-1,9.723077774E0
5.712833667E1,1.055693328E-1,2.450315803E-1,9.736170769E0
5.713084118E1,1.042974144E-1,2.354547679E-1,9.737442970E0
5.713331002E1,9.965864569E-2,2.510918975E-1,9.749263763E0
5.713583061E1,1.090858132E-1,2.379986197E-1,9.760112762E0
5.713831722E1,8.634089679E-2,2.285714447E-1,9.778069496E0
5.714081270E1,8.162731677E-2,2.382230759E-1,9.783980370E0
5.714331592E1,9.232640266E-2,2.285714447E-1,9.779266357E0
5.714578446E1,9.247604012E-2,2.524386346E-1,9.776722908E0
5.714830578E1,8.417115360E-2,2.537105680E-1,9.777919769E0
5.715076750E1,8.409633487E-2,2.476502359E-1,9.766023636E0
5.715326982E1,8.536825329E-2,2.561047673E-1,9.788693428E0
5.715576416E1,9.733926505E-2,2.620154619E-1,9.773131371E0
5.715829907E1,8.529343456E-2,2.488473356E-1,9.763628960E0
5.716075411E1,7.122749835E-2,2.846855521E-1,9.755024910E0
5.716325293E1,9.150339663E-2,2.822165191E-1,9.752705574E0
5.716576904E1,8.574234694E-2,3.098246753E-1,9.772907257E0
5.716826412E1,7.983165979E-2,3.145382404E-1,9.763255119E0
5.717075862E1,6.426934898E-2,3.087772131E-1,9.791985512E0
5.717325895E1,8.701426536E-2,3.277811706E-1,9.783531189E0
5.717574898E1,6.419453025E-2,3.041384220E-1,9.809866905E0
5.717822217E1,7.018003613E-2,3.067570925E-1,9.858873367E0
5.718073873E1,7.713818550E-2,2.816179693E-1,9.851840973E0
5.718319596E1,1.022773013E-1,2.888005674E-1,9.872117043E0
5.718572880E1,9.876082093E-2,2.937386334E-1,9.886482239E0
5.718822355E1,1.379658729E-1,2.661304772E-1,9.893814087E0
5.719071867E1,1.236754805E-1,2.793734074E-1,9.896133423E0
5.719321309E1,1.212064624E-1,2.686743140E-1,9.912893295E0
5.719567965E1,1.093102694E-1,2.733879089E-1,9.885359764E0
5.719820174E1,1.117044762E-1,2.732382715E-1,9.862689018E0
5.720069775E1,9.501987696E-2,2.742109001E-1,9.816077232E0
5.720319348E1,1.034744084E-1,2.848351896E-1,9.804106712E0
5.720570150E1,8.925883472E-2,3.025672436E-1,9.768118858E0
5.720816321E1,8.686462790E-2,2.963572741E-1,9.728763580E0
5.721064819E1,9.404723346E-2,3.057844341E-1,9.703624725E0
5.721317297E1,7.264905423E-2,3.164835274E-1,9.685593605E0
5.721566801E1,7.983165979E-2,3.127425909E-1,9.660529137E0
5.721816231E1,6.075286865E-2,3.235165179E-1,9.653346062E0
5.722065743E1,5.237316340E-2,3.176058233E-1,9.656937599E0
5.722312675E1,5.244798213E-2,3.318962157E-1,9.658060074E0
5.722564746E1,5.371990055E-2,3.379565477E-1,9.673547745E0
5.722814237E1,7.152677327E-2,3.297264576E-1,9.705869675E0
5.723063680E1,9.299977124E-2,3.202244639E-1,9.725023270E0
5.723313184E1,9.419687092E-2,3.263596296E-1,9.747693062E0
5.723558830E1,7.983165979E-2,3.242647052E-1,9.791911125E0
5.723812178E1,7.975684106E-2,3.064578176E-1,9.813458443E0
5.724061719E1,9.531915188E-2,3.174561858E-1,9.863661766E0
5.724311145E1,7.257423550E-2,3.069815636E-1,9.894711494E0
5.724562056E1,9.150339663E-2,2.820668817E-1,9.930699348E0
5.724807564E1,1.093850881E-1,2.857330143E-1,9.950975418E0
5.725059652E1,1.010053828E-1,2.774281204E-1,9.966537476E0
5.725309171E1,9.965864569E-2,2.608931661E-1,9.994146347E0
5.725558598E1,1.021276638E-1,2.716670632E-1,1.000005722E1
5.725810502E1,1.116296574E-1,2.596960664E-1,9.996540070E0
5.726055269E1,1.019032076E-1,2.356792241E-1,9.972747803E0
5.726307072E1,1.126771197E-1,2.451812178E-1,9.967959404E0
5.726556636E1,1.197100878E-1,2.247556895E-1,9.953743935E0
5.726806038E1,1.005564705E-1,2.104652971E-1,9.950152397E0
5.727052986E1,1.077390760E-1,2.161515206E-1,9.901145935E0
5.727302502E1,1.112555638E-1,2.052279711E-1,9.882142067E0
5.727554549E1,1.063923389E-1,1.943044364E-1,9.851092339E0
5.727804077E1,9.801263362E-2,1.895160228E-1,9.840393066E0
5.728053495E1,1.194108129E-1,1.760486364E-1,9.792658806E0
5.728300476E1,1.158195063E-1,1.733551621E-1,9.765275002E0
5.728550008E1,1.145475879E-1,1.601870507E-1,9.752257347E0
5.728800069E1,1.181388870E-1,1.672948450E-1,9.741408348E0
5.729048991E1,1.337012053E-1,1.717839688E-1,9.706767082E0
5.729298466E1,1.372925043E-1,1.729062498E-1,9.698462486E0
5.729548181E1,1.170166060E-1,1.669955701E-1,9.694870949E0
5.729797408E1,1.230769306E-1,1.800140440E-1,9.676914215E0
5.730049446E1,1.409586221E-1,1.847276241E-1,9.675717354E0
5.730299003E1,1.470937729E-1,2.014122158E-1,9.681628227E0
5.730546618E1,1.363946795E-1,2.073229104E-1,9.657686234E0
5.730797925E1,1.137245819E-1,2.086696476E-1,9.671976089E0
5.731047412E1,1.363946795E-1,2.073229104E-1,9.660079956E0
5.731293319E1,1.413327157E-1,2.372504175E-1,9.676614761E0
5.731546497E1,1.281646043E-1,2.254290581E-1,9.686191559E0
5.731793396E1,1.426046342E-1,2.457049489E-1,9.684920311E0
5.732045426E1,1.355716735E-1,2.672527730E-1,9.696816444E0
5.732292594E1,1.212064624E-1,2.626888156E-1,9.726669312E0
5.732541874E1,1.045966893E-1,2.735375464E-1,9.727790833E0
5.732793835E1,1.152957752E-1,2.712181509E-1,9.748066902E0
5.733043213E1,1.081879884E-1,2.795978785E-1,9.748066902E0
5.733292822E1,1.167173311E-1,2.987514734E-1,9.762282372E0
5.733542285E1,1.033995822E-1,2.760065794E-1,9.742081642E0
5.733789274E1,1.154454127E-1,2.915688753E-1,9.761159897E0
5.734041382E1,9.509469569E-2,2.797475159E-1,9.769539833E0
5.734288147E1,1.011550203E-1,2.952350080E-1,9.767070770E0
5.734540275E1,9.172785282E-2,3.097498417E-1,9.784877777E0
5.734789799E1,7.728782296E-2,3.003226817E-1,9.795651436E0
5.735038956E1,7.496844232E-2,3.085527420E-1,9.778892517E0
5.735288814E1,6.763619930E-2,2.837128937E-1,9.812485695E0
5.735535697E1,5.820902810E-2,2.980032861E-1,9.801637650E0
5.735787736E1,5.214870721E-2,2.861070931E-1,9.808819771E0
5.736037182E1,6.045359373E-2,2.777273953E-1,9.802908897E0
5.736286731E1,5.693710968E-2,2.908954918E-1,9.797970772E0
5.736536283E1,7.369652390E-2,2.908954918E-1,9.801637650E0
5.736784163E1,7.960720360E-2,2.860322893E-1,9.792060852E0
5.737035205E1,8.447042853E-2,2.992752194E-1,9.809942245E0
5.737284774E1,8.200141042E-2,2.921674252E-1,9.813533783E0
5.737535579E1,7.609072328E-2,2.968061864E-1,9.797970772E0
5.737783744E1,8.319851011E-2,2.861819267E-1,9.812411308E0
5.738030623E1,9.516951442E-2,2.991255820E-1,9.790863037E0
5.738282670E1,8.319851011E-2,2.873790264E-1,9.819593430E0
5.738532157E1,1.034744084E-1,2.884264886E-1,9.805228233E0
5.738779085E1,1.106570065E-1,2.932897210E-1,9.821988106E0
5.739028682E1,1.060182452E-1,3.051858842E-1,9.814730644E0
5.739277966E1,1.046715081E-1,2.920177877E-1,9.807622910E0
5.739530164E1,1.154454127E-1,2.944119871E-1,9.812411308E0
5.739779663E1,1.238999367E-1,3.038391471E-1,9.795651436E0
5.740026550E1,1.107318252E-1,2.955342829E-1,9.801637650E0
5.740278634E1,1.227028370E-1,3.075052798E-1,9.809942245E0
5.740525732E1,1.203834563E-1,3.123685122E-1,9.821912766E0
5.740777572E1,1.310077310E-1,2.968061864E-1,9.819593430E0
5.741027698E1,1.262941360E-1,3.051110804E-1,9.808819771E0
5.741276587E1,1.405845284E-1,3.026420474E-1,9.808819771E0
5.741523498E1,1.238251179E-1,2.956839204E-1,9.825579643E0
5.741773079E1,1.298854351E-1,3.098246753E-1,9.805153847E0
5.742022469E1,1.250222176E-1,3.002478480E-1,9.792060852E0
5.742274528E1,1.131260321E-1,3.039887846E-1,9.811139107E0
5.742524040E1,1.022773013E-1,2.861070931E-1,9.818396568E0
5.742773474E1,1.166425124E-1,2.933645248E-1,9.832761765E0
5.743020967E1,1.131260321E-1,3.003226817E-1,9.807622910E0
5.743272477E1,1.332522929E-1,2.812438905E-1,9.816077232E0
5.743522009E1,1.105073690E-1,2.633621991E-1,9.807772636E0
5.743769153E1,1.092354506E-1,2.597708702E-1,9.814954758E0
5.744020992E1,1.140986755E-1,2.669534981E-1,9.810166359E0
5.744270418E1,9.382277727E-2,2.681505978E-1,9.802984238E0
5.744519930E1,9.726444632E-2,2.563292086E-1,9.820940971E0
5.744769470E1,8.888474107E-2,2.442833930E-1,9.809044838E0
5.745016374E1,1.044470519E-1,2.501940727E-1,9.797073364E0
5.745268420E1,8.057985455E-2,2.526631057E-1,9.805377960E0
5.745514433E1,6.853402406E-2,2.383727133E-1,9.798270226E0
5.745767383E1,8.521861583E-2,2.358288616E-1,9.789965630E0
5.746016951E1,8.634089679E-2,2.298433632E-1,9.781661034E0
5.746263806E1,5.656301603E-2,2.299181819E-1,9.779191971E0
5.746515910E1,7.062894851E-2,1.975216419E-1,9.761459351E0
5.746765251E1,7.422025502E-2,1.999158412E-1,9.768642426E0
5.747014844E1,6.718728691E-2,2.154033333E-1,9.761384964E0
5.747264380E1,6.823474914E-2,1.986439228E-1,9.756670952E0
5.747514237E1,6.471826136E-2,2.070984542E-1,9.761384964E0
5.747763383E1,7.070376724E-2,2.083703727E-1,9.779341698E0
5.748009395E1,7.309797406E-2,2.094178349E-1,9.756596565E0
5.748262292E1,8.132804185E-2,1.963993609E-1,9.777022362E0
5.748511865E1,8.140286058E-2,2.047790587E-1,9.780538559E0
5.748761251E1,9.808745235E-2,1.974468231E-1,9.771036148E0
5.749010844E1,9.569324553E-2,1.987935603E-1,9.786599159E0
5.749258980E1,1.052700579E-1,1.962497234E-1,9.773430824E0
5.749509757E1,1.016787514E-1,1.963245422E-1,9.786599159E0
5.749759285E1,1.134253070E-1,1.759738177E-1,9.774777412E0
5.750004960E1,1.148468629E-1,2.106149346E-1,9.784130096E0
5.750258256E1,1.316062808E-1,2.131587714E-1,9.817648888E0
5.750504512E1,1.077390760E-1,2.094926536E-1,9.788918495E0
5.750757206E1,1.219546497E-1,1.939303428E-1,9.788992882E0
5.751006718E1,1.017535701E-1,2.059013397E-1,9.787720680E0
5.751255371E1,9.689035267E-2,2.011129409E-1,9.775824547E0
5.751505692E1,8.267477900E-2,2.132335901E-1,9.807996750E0
5.751753634E1,1.029506698E-1,2.142062336E-1,9.773355484E0
5.752004667E1,1.149216816E-1,2.177227139E-1,9.766173363E0
5.752254240E1,8.993220329E-2,2.236334085E-1,9.753005028E0
5.752503630E1,8.993220329E-2,2.261024266E-1,9.755399704E0
5.752753166E1,1.209820062E-1,2.271498889E-1,9.756596565E0
5.753002608E1,1.199345440E-1,2.460790426E-1,9.721880913E0
5.753252112E1,1.020528451E-1,2.496703416E-1,9.708712578E0
5.753501676E1,1.127519384E-1,2.483984232E-1,9.706317902E0
5.753753621E1,1.044470519E-1,2.496703416E-1,9.717017174E0
5.754000639E1,1.045218706E-1,2.651578486E-1,9.703848839E0
5.754247550E1,1.140238568E-1,2.519149184E-1,9.696741104E0
5.754499581E1,1.045218706E-1,2.651578486E-1,9.713425636E0
5.754746708E1,8.783727139E-2,2.653074861E-1,9.724124908E0
5.754998620E1,8.304887265E-2,2.618658245E-1,9.746794701E0
5.755248132E1,8.312369138E-2,2.785504162E-1,9.737217903E0
5.755497518E1,8.551789075E-2,2.785504162E-1,9.744325638E0
5.755747054E1,9.614216536E-2,2.618658245E-1,9.756371498E0
5.755996521E1,9.733926505E-2,2.572270334E-1,9.775525093E0
5.756241671E1,8.783727139E-2,2.693476975E-1,9.798120499E0
5.756495500E1,1.010802016E-1,2.848351896E-1,9.799318314E0
5.756744946E1,9.023147821E-2,2.742857337E-1,9.829170227E0
5.756994299E1,8.297405392E-2,2.623147368E-1,9.822062492E0
5.757243994E1,1.069908887E-1,2.839373648E-1,9.856629372E0
5.757489876E1,1.093850881E-1,2.755576372E-1,9.855506897E0
5.757742952E1,1.022773013E-1,2.921674252E-1,9.836277962E0
5.757992501E1,1.106570065E-1,2.935889959E-1,9.872117043E0
5.758239486E1,1.009305641E-1,2.685246766E-1,9.866280556E0
5.758491439E1,9.861118346E-2,2.745850086E-1,9.886556625E0
5.758738135E1,1.093102694E-1,2.744353712E-1,9.871068954E0
5.758987870E1,1.069908887E-1,2.780266702E-1,9.859098434E0
5.759239970E1,1.283890605E-1,2.708440721E-1,9.878252029E0
5.759491024E1,1.225531995E-1,2.816179693E-1,9.876979828E0
5.759738883E1,1.260696799E-1,2.744353712E-1,9.875857353E0
5.759986523E1,1.319803745E-1,2.672527730E-1,9.873463631E0
5.760235933E1,1.307084560E-1,2.611176372E-1,9.846079826E0
5.760487431E1,1.486649662E-1,2.585737705E-1,9.829395294E0
5.760734326E1,1.282394230E-1,2.467524111E-1,9.846079826E0
5.760986348E1,1.390881538E-1,2.585737705E-1,9.828123093E0
5.761233301E1,1.460463107E-1,2.323872000E-1,9.841441154E0
5.761482882E1,1.378162354E-1,2.489969730E-1,9.823410034E0
5.761734888E1,1.425298154E-1,2.406172752E-1,9.819892883E0
5.761984399E1,1.438017339E-1,2.477250546E-1,9.812710762E0
5.762233793E1,1.352723986E-1,2.261772454E-1,9.792434692E0
5.762479114E1,1.078887135E-1,2.383727133E-1,9.828198433E0
5.762730273E1,1.233013868E-1,2.201917320E-1,9.793706894E0
5.762979785E1,1.256955862E-1,2.166004330E-1,9.796100616E0
5.763229753E1,1.113303825E-1,2.106897533E-1,9.792509079E0
5.763481230E1,1.136497632E-1,2.033575028E-1,9.768642426E0
5.763730428E1,9.576806426E-2,2.094178349E-1,9.768567085E0
5.763977673E1,1.006312892E-1,2.177227139E-1,9.762581825E0
5.764229732E1,9.217676520E-2,2.045546025E-1,9.756670952E0
5.764479289E1,8.020575345E-2,2.056768835E-1,9.737517357E0
5.764728699E1,8.851064742E-2,1.902642101E-1,9.762731552E0
5.764976013E1,7.781155407E-2,2.033575028E-1,9.748291969E0
5.765225138E1,8.866028488E-2,2.104652971E-1,9.748291969E0
5.765476412E1,7.788637280E-2,2.058265209E-1,9.757868767E0
5.765723478E1,9.352350235E-2,2.260276079E-1,9.753005028E0
5.765976233E1,8.267477900E-2,2.105401158E-1,9.748291969E0
5.766223079E1,6.479308009E-2,2.117372155E-1,9.736320496E0
5.766473047E1,8.162731677E-2,2.296937257E-1,9.758915901E0
5.766724691E1,6.711246818E-2,2.058265209E-1,9.748291969E0
5.766971610E1,6.000468135E-2,2.118868530E-1,9.764976501E0
5.767223616E1,8.738835901E-2,2.045546025E-1,9.755474091E0
5.767471468E1,7.556699216E-2,2.237082273E-1,9.749413490E0
5.767723348E1,7.796119153E-2,2.166004330E-1,9.766173363E0
5.767972164E1,8.402151614E-2,2.356792241E-1,9.760112762E0
5.768222050E1,9.240122139E-2,2.357540429E-1,9.777994156E0
5.768471069E1,9.112930298E-2,2.286462635E-1,9.793557167E0
5.768718428E1,9.576806426E-2,2.094178349E-1,9.775750160E0
5.768970146E1,1.041477770E-1,2.155529708E-1,9.802011490E0
5.769219572E1,1.042225957E-1,2.227355838E-1,9.809193611E0
5.769466532E1,1.176151559E-1,2.562544048E-1,9.822137833E0
5.769718538E1,1.222539246E-1,2.417395562E-1,9.799542427E0
5.769964152E1,1.115548387E-1,2.502689064E-1,9.816226959E0
5.770219238E1,1.282394230E-1,2.465279549E-1,9.803133965E0
5.770467041E1,1.129015759E-1,2.671031356E-1,9.835230827E0
5.770716435E1,1.223287433E-1,2.491466105E-1,9.836503029E0
5.770965987E1,1.307084560E-1,2.549824715E-1,9.813833237E0
5.771215470E1,1.198597252E-1,2.442085743E-1,9.811438560E0
5.771462504E1,1.438017339E-1,2.525882721E-1,9.821015358E0
5.771714510E1,1.366191357E-1,2.513163686E-1,9.803133965E0
5.771963505E1,1.379658729E-1,2.680757642E-1,9.812561035E0
5.772213416E1,1.545756459E-1,2.596212327E-1,9.812635422E0
5.772460828E1,1.354220361E-1,2.513163686E-1,9.809044838E0
5.772715157E1,1.173906997E-1,2.334346622E-1,9.807922363E0
5.772961983E1,1.164928749E-1,2.655319273E-1,9.781511307E0
5.773208862E1,1.139490381E-1,2.487725168E-1,9.774403572E0
5.773460893E1,1.139490381E-1,2.429366559E-1,9.788768768E0
5.773707869E1,1.078887135E-1,2.358288616E-1,9.795950890E0
5.773959196E1,9.838672727E-2,2.430862933E-1,9.813833237E0
5.774209338E1,1.162684187E-1,2.369511425E-1,9.793557167E0
5.774458927E1,1.246481240E-1,2.381482571E-1,9.794754028E0
5.774708342E1,1.187374368E-1,2.476502359E-1,9.779191971E0
5.774958240E1,1.127519384E-1,2.501192689E-1,9.793481827E0
5.775204793E1,1.091606319E-1,2.452560365E-1,9.779191971E0
5.775456868E1,1.007061079E-1,2.334346622E-1,9.795950890E0
5.775707304E1,8.993220329E-2,2.239326835E-1,9.803133965E0
5.775955798E1,1.031751260E-1,2.392705381E-1,9.767295837E0
5.776203015E1,1.054196954E-1,2.258779705E-1,9.763928413E0
5.776452173E1,9.232640266E-2,2.235585898E-1,9.772233963E0
5.776704325E1,8.866028488E-2,2.199672759E-1,9.774702072E0
5.776953853E1,8.753799647E-2,2.283469886E-1,9.771036148E0
5.777203263E1,8.043020964E-2,2.332850248E-1,9.788918495E0
5.777454854E1,1.030254886E-1,2.210895568E-1,9.769913673E0
5.777699707E1,8.753799647E-2,2.283469886E-1,9.768642426E0
5.777951733E1,8.274959773E-2,2.224363089E-1,9.773430824E0
5.778196541E1,7.676409185E-2,2.213140130E-1,9.790189743E0
5.778449418E1,8.155249804E-2,2.213140130E-1,9.786599159E0
5.778698051E1,7.683891058E-2,2.320131063E-1,9.774627686E0
5.778950708E1,9.232640266E-2,2.249053270E-1,9.792584419E0
5.779199251E1,8.274959773E-2,2.284218073E-1,9.778219223E0
5.779446179E1,1.017535701E-1,2.092681974E-1,9.784278870E0
5.779695626E1,1.018283889E-1,2.176478952E-1,9.781885147E0
5.779947673E1,1.030254886E-1,2.213140130E-1,9.799766541E0
5.780197184E1,1.137245819E-1,2.188449949E-1,9.795053482E0
5.780446724E1,1.066167951E-1,2.273743451E-1,9.816451073E0
5.780696216E1,1.173158810E-1,2.164507955E-1,9.796250343E0
5.780941952E1,1.244984865E-1,2.165256143E-1,9.810541153E0
5.781194320E1,1.150713190E-1,2.344821244E-1,9.815254211E0
5.781444674E1,1.054945141E-1,2.296937257E-1,9.802085876E0
5.781691927E1,1.114052013E-1,2.225111276E-1,9.809343338E0
5.781943583E1,1.102829129E-1,2.322375625E-1,9.830816269E0
5.782190710E1,1.329530180E-1,2.295440882E-1,9.792584419E0
5.782442582E1,1.030254886E-1,2.164507955E-1,9.792658806E0
5.782692151E1,1.078138947E-1,2.200420946E-1,9.796175957E0
5.782940373E1,1.090109944E-1,2.201917320E-1,9.815329552E0
5.783191105E1,1.171662435E-1,1.997662038E-1,9.805901527E0
5.783439498E1,1.090858132E-1,2.320131063E-1,9.798495293E0
5.783687484E1,1.174655184E-1,2.391957194E-1,9.809268951E0
5.783939596E1,1.244236678E-1,2.044797838E-1,9.796324730E0
5.784188826E1,1.256207675E-1,2.082955539E-1,9.803283691E0
5.784438517E1,1.101332754E-1,2.178723514E-1,9.794828415E0
5.784686540E1,1.172410622E-1,2.023848593E-1,9.804480553E0
5.784937500E1,1.101332754E-1,2.106897533E-1,9.797297478E0
5.785187036E1,1.183633432E-1,1.963993609E-1,9.805752754E0
5.785432943E1,1.231517494E-1,1.937807053E-1,9.773505211E0
5.785685982E1,1.183633432E-1,1.915361285E-1,9.794978142E0
5.785934330E1,1.220294684E-1,2.083703727E-1,9.814057350E0
5.786184961E1,1.242740303E-1,1.845031679E-1,9.809343338E0
5.786434497E1,1.266682297E-1,1.892167479E-1,9.805752754E0
5.786686056E1,1.315314621E-1,1.987935603E-1,9.811738014E0
5.786933476E1,1.433528215E-1,1.891419291E-1,9.798645020E0
5.787181372E1,1.242740303E-1,1.843535304E-1,9.784278870E0
5.787432166E1,1.313070059E-1,1.747767180E-1,9.790339470E0
5.787681946E1,1.314566433E-1,1.867477298E-1,9.799841881E0
5.787928853E1,1.111807451E-1,1.892167479E-1,9.796175957E0
5.788180855E1,1.075894386E-1,1.880944669E-1,9.810541153E0
5.788428528E1,1.265934110E-1,1.735796183E-1,9.789142609E0
5.788679549E1,1.325041056E-1,1.676689386E-1,9.795127869E0
5.788926811E1,1.302595437E-1,1.938555241E-1,9.784278870E0
5.789177588E1,1.099836379E-1,1.963993609E-1,9.794978142E0
5.789428332E1,1.184381619E-1,2.034323215E-1,9.784204483E0
5.789675264E1,1.290624291E-1,1.902642101E-1,9.778293610E0
5.789927311E1,1.244236678E-1,2.070236355E-1,9.788992882E0
5.790176884E1,1.196352690E-1,2.081459165E-1,9.775824547E0
5.790426294E1,1.040729582E-1,2.023100406E-1,9.784204483E0
5.790675834E1,1.292120665E-1,2.118120342E-1,9.791312218E0
5.790926758E1,1.232265681E-1,2.068739980E-1,9.762657166E0
5.791172896E1,1.017535701E-1,2.118868530E-1,9.784130096E0
5.791424353E1,1.042225957E-1,2.201169133E-1,9.761384964E0
5.791671281E1,1.054196954E-1,2.189946324E-1,9.778143883E0
5.791923226E1,1.041477770E-1,2.106149346E-1,9.770961761E0
5.792170280E1,7.915829122E-2,2.237830460E-1,9.782932281E0
5.792419747E1,8.993220329E-2,2.260276079E-1,9.762581825E0
5.792669177E1,1.055693328E-1,2.390460819E-1,9.750611305E0
5.792918632E1,9.711480886E-2,2.320879251E-1,9.780538559E0
5.793168193E1,8.641571552E-2,2.392705381E-1,9.784054756E0
5.793420182E1,1.031003073E-1,2.296937257E-1,9.788918495E0
5.793669617E1,1.067664325E-1,2.404676378E-1,9.799616814E0
5.793919177E1,1.042974144E-1,2.332850248E-1,9.788918495E0
5.794168644E1,8.170213550E-2,2.416647375E-1,9.786449432E0
5.794418144E1,1.019780263E-1,2.476502359E-1,9.794754028E0
5.794667692E1,1.162684187E-1,2.382230759E-1,9.817573547E0
5.794917106E1,1.115548387E-1,2.525134683E-1,9.807922363E0
5.795166679E1,1.055693328E-1,2.406920940E-1,9.830666542E0
5.795418083E1,1.066916138E-1,2.359036803E-1,9.829469681E0
5.795665596E1,1.054945141E-1,2.335094810E-1,9.830666542E0
5.795915137E1,1.115548387E-1,2.430114746E-1,9.828272820E0
5.796162024E1,1.090858132E-1,2.358288616E-1,9.816376686E0
5.796414156E1,1.006312892E-1,2.261772454E-1,9.800889015E0
5.796663554E1,1.184381619E-1,2.047042400E-1,9.811738014E0
5.796913070E1,1.244984865E-1,2.237830460E-1,9.805677414E0
5.797162577E1,1.114052013E-1,2.214636505E-1,9.808072090E0
5.797409041E1,1.161936000E-1,2.238578647E-1,9.818845749E0
5.797661601E1,1.244984865E-1,2.166752517E-1,9.817648888E0
5.797910998E1,1.149965003E-1,2.286462635E-1,9.822361946E0
5.798160518E1,1.101332754E-1,2.190694511E-1,9.817648888E0
5.798410083E1,1.172410622E-1,2.072480917E-1,9.833210945E0
5.798657316E1,1.185877994E-1,2.321627438E-1,9.805603027E0
5.798909001E1,1.090109944E-1,2.213888317E-1,9.802085876E0
5.799158996E1,1.006312892E-1,2.166004330E-1,9.794903755E0
5.799407983E1,1.088613570E-1,2.059013397E-1,9.812934875E0
5.799657548E1,1.172410622E-1,2.059013397E-1,9.814131737E0
5.799905807E1,1.148468629E-1,2.023848593E-1,9.817723274E0
5.800156559E1,1.148468629E-1,2.047790587E-1,9.806874275E0
5.800405924E1,1.172410622E-1,2.059761584E-1,9.808072090E0
5.800655416E1,1.326537430E-1,1.963245422E-1,9.800964355E0
5.800904960E1,1.148468629E-1,2.035071403E-1,9.793706894E0
5.801151872E1,1.124526635E-1,2.094926536E-1,9.791312218E0
5.801403947E1,1.350479424E-1,1.927332431E-1,9.800964355E0
5.801650810E1,1.172410622E-1,2.023100406E-1,9.793781281E0
5.801902877E1,1.171662435E-1,1.975964606E-1,9.805752754E0
5.802152450E1,1.254711300E-1,1.903390288E-1,9.786673546E0
5.802399321E1,9.696517140E-2,2.107645720E-1,9.800814629E0
