"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.227411720E-1,-9.137997776E-2,4.699731991E-2,-2.924425714E-2
9.252104110E-1,-9.187959135E-2,5.061121657E-2,-2.911102585E-2
9.277074410E-1,-8.904843032E-2,5.377545953E-2,-2.939414233E-2
9.302262790E-1,-8.473506570E-2,5.815543607E-2,-2.954402752E-2
9.327218040E-1,-7.644142210E-2,5.982082710E-2,-2.822836861E-2
9.352157410E-1,-6.733173877E-2,6.241883710E-2,-2.876129374E-2
9.376860780E-1,-5.622358248E-2,6.393434107E-2,-2.691270970E-2
9.401805030E-1,-4.271726683E-2,6.649903953E-2,-2.744563483E-2
9.426951930E-1,-3.322454169E-2,6.709858030E-2,-2.599674463E-2
9.451955990E-1,-2.078407258E-2,6.779804826E-2,-2.401493117E-2
9.476912860E-1,-1.024215110E-2,6.733173877E-2,-2.296573482E-2
9.501603210E-1,8.493491332E-4,6.631585211E-2,-2.043434046E-2
9.526814400E-1,8.193721063E-3,6.520003825E-2,-1.751990803E-2
9.551757020E-1,1.442228165E-2,6.035375223E-2,-1.605436392E-2
9.576712670E-1,1.935183816E-2,5.845520645E-2,-1.392266434E-2
9.601208520E-1,1.970157027E-2,5.230991542E-2,-1.272358373E-2
9.626600770E-1,1.766979322E-2,4.872932658E-2,-1.125803962E-2
9.651553980E-1,1.547147799E-2,4.035241157E-2,-1.095826924E-2
9.676252870E-1,1.234054379E-2,3.490658477E-2,-1.054192148E-2
9.701453060E-1,6.794793066E-3,2.614662983E-2,-7.860642858E-3
9.726191020E-1,-1.815275638E-3,1.833594963E-2,-9.825804271E-3
9.751350530E-1,-1.057522930E-2,1.027545892E-2,-7.943912409E-3
9.776305770E-1,-2.173334546E-2,2.214969369E-3,-1.017553546E-2
9.800991230E-1,-3.260834515E-2,-5.962098017E-3,-9.609303437E-3
9.826205260E-1,-4.351665452E-2,-1.468874421E-2,-9.043070488E-3
9.851138940E-1,-5.332580209E-2,-2.168338373E-2,-1.022549719E-2
9.876095400E-1,-6.368453056E-2,-3.001033701E-2,-9.792496450E-3
9.901051860E-1,-7.162844390E-2,-3.742132336E-2,-1.149119437E-2
9.925994490E-1,-8.113782108E-2,-3.988610208E-2,-1.200746559E-2
9.950951760E-1,-8.769946545E-2,-4.171803221E-2,-1.492189895E-2
9.975890730E-1,-9.439433366E-2,-4.353330657E-2,-1.410585735E-2
1.000084109E0,-9.865773469E-2,-4.150152951E-2,-1.650401950E-2
1.002579836E0,-1.027878970E-1,-4.026914015E-2,-1.663725078E-2
1.005091514E0,-1.055357978E-1,-3.397396579E-2,-1.758652367E-2
1.007569583E0,-1.069846824E-1,-3.024349175E-2,-2.065084130E-2
1.010027550E0,-1.094494611E-1,-2.288246527E-2,-1.986810938E-2
1.012558881E0,-1.128635108E-1,-1.498851459E-2,-2.174999937E-2
1.015054568E0,-1.122639701E-1,-6.994639989E-3,-2.521401271E-2
1.017543582E0,-1.115311980E-1,1.398927998E-3,-2.669620886E-2
1.020044395E0,-1.129467860E-1,9.009762667E-3,-3.004364483E-2
1.022531659E0,-1.152783260E-1,1.715352200E-2,-3.217534348E-2
1.025033531E0,-1.156114042E-1,2.661293931E-2,-3.434035182E-2
1.027503298E0,-1.155447885E-1,3.354096413E-2,-3.898679093E-2
1.029998415E0,-1.177764162E-1,3.981948644E-2,-3.966960311E-2
1.032493411E0,-1.198415011E-1,4.743032157E-2,-4.261734337E-2
1.034987917E0,-1.245045960E-1,5.052794889E-2,-4.606470093E-2
1.037530357E0,-1.287679970E-1,5.269295350E-2,-4.817974567E-2
1.040002240E0,-1.337308586E-1,5.097760260E-2,-5.082771927E-2
1.042475792E0,-1.398928016E-1,4.862940311E-2,-5.174368247E-2
1.044967450E0,-1.456550509E-1,4.533192888E-2,-5.252641439E-2
1.047462486E0,-1.529328078E-1,3.938648477E-2,-5.449157581E-2
1.049982709E0,-1.606102586E-1,3.222530708E-2,-5.658996850E-2
1.052478436E0,-1.652067304E-1,2.611332200E-2,-5.908805504E-2
1.054972414E0,-1.724844873E-1,1.803617924E-2,-6.065352261E-2
1.057468305E0,-1.804617196E-1,8.343606256E-3,-6.206910312E-2
1.059956464E0,-1.843920350E-1,3.663859097E-4,-6.231891364E-2
1.062457685E0,-1.903707832E-1,-9.875766002E-3,-6.624923646E-2
1.064953087E0,-1.951338053E-1,-2.091730386E-2,-6.899712980E-2
1.067424888E0,-1.980149299E-1,-2.931087278E-2,-7.109551877E-2
1.069905642E0,-2.019785643E-1,-3.863706067E-2,-7.424310595E-2
1.072406944E0,-2.017620504E-1,-4.519869760E-2,-7.779038697E-2
1.074918867E0,-2.004797012E-1,-5.107752606E-2,-7.923927903E-2
1.077427086E0,-1.981148571E-1,-5.457484722E-2,-8.293644339E-2
1.079921430E0,-1.941179186E-1,-5.569065735E-2,-8.703330904E-2
1.082416914E0,-1.864904314E-1,-5.430838466E-2,-9.048066288E-2
1.084911827E0,-1.793958694E-1,-5.129402503E-2,-9.274559468E-2
1.087381065E0,-1.680212468E-1,-4.832963273E-2,-9.409455955E-2
1.089902469E0,-1.591447145E-1,-4.213437811E-2,-9.556010365E-2
1.092393842E0,-1.459881365E-1,-3.437365964E-2,-9.692572802E-2
1.094891929E0,-1.328315437E-1,-2.619659156E-2,-9.747530520E-2
1.097386477E0,-1.210239232E-1,-1.975153200E-2,-9.710891545E-2
1.099881431E0,-1.073344201E-1,-1.159111783E-2,-9.845788777E-2
1.102376996E0,-9.337844700E-2,-4.496554378E-3,-9.662595391E-2
1.104864098E0,-7.928924263E-2,1.132465550E-3,-9.386140853E-2
1.107366906E0,-6.748162210E-2,6.928024348E-3,-9.229593724E-2
1.109829389E0,-5.637346953E-2,9.642611258E-3,-9.111351520E-2
1.112356000E0,-4.499885067E-2,1.157446392E-2,-8.728311211E-2
1.114851728E0,-3.520635515E-2,1.470539812E-2,-8.556776494E-2
1.117330487E0,-2.826167643E-2,1.533824671E-2,-8.080474287E-2
1.119840904E0,-2.194984630E-2,1.715352200E-2,-7.804019749E-2
1.122290489E0,-1.901875995E-2,1.715352200E-2,-7.499253005E-2
1.124830894E0,-1.632082649E-2,1.941845380E-2,-7.062920928E-2
1.127326500E0,-1.417247299E-2,1.926856861E-2,-6.758154929E-2
1.129837649E0,-1.480532158E-2,2.263265662E-2,-6.241883710E-2
1.132316083E0,-1.465543639E-2,2.518070489E-2,-5.912136286E-2
1.134804934E0,-1.648736559E-2,2.869467810E-2,-5.422511324E-2
1.137284386E0,-1.976818591E-2,3.367419541E-2,-4.934551939E-2
1.139801069E0,-2.291577309E-2,4.025248811E-2,-4.538189247E-2
1.142266197E0,-2.593012899E-2,4.789663106E-2,-4.038571939E-2
1.144791059E0,-2.717917226E-2,5.740600824E-2,-3.512308374E-2
1.147283898E0,-2.896114066E-2,6.609934568E-2,-3.422377259E-2
1.149780154E0,-3.019353002E-2,7.800689340E-2,-3.120941855E-2
1.152275434E0,-2.929421887E-2,9.028081596E-2,-2.727909572E-2
1.154744795E0,-2.637978457E-2,1.033374816E-1,-2.704594098E-2
1.157239504E0,-2.171669155E-2,1.165107191E-1,-2.696267143E-2
1.159738772E0,-1.613763347E-2,1.298005283E-1,-2.859475464E-2
1.162229251E0,-6.411753129E-3,1.418746114E-1,-2.969391271E-2
1.164724043E0,4.363323096E-3,1.536322683E-1,-3.555608541E-2
1.167245486E0,1.555474754E-2,1.648903042E-1,-3.652201220E-2
1.169739586E0,2.966060489E-2,1.751657724E-1,-4.160145298E-2
1.172223758E0,4.521535337E-2,1.840756088E-1,-5.049464107E-2
1.174729372E0,6.251876056E-2,1.937848330E-1,-5.649004504E-2
1.177225182E0,8.075478673E-2,2.028279006E-1,-6.261868030E-2
1.179705162E0,9.684245288E-2,2.107884735E-1,-7.404325902E-2
1.182214724E0,1.149452478E-1,2.206309289E-1,-8.148755878E-2
1.184668826E0,1.341138929E-1,2.297739238E-1,-9.252909571E-2
1.187178755E0,1.504680365E-1,2.373514473E-1,-9.997338802E-2
1.189699709E0,1.660394371E-1,2.464111745E-1,-1.072844565E-1
1.192168541E0,1.814776063E-1,2.565200925E-1,-1.180428788E-1
1.194689456E0,1.928855330E-1,2.653300166E-1,-1.274856478E-1
1.197158776E0,2.037771791E-1,2.736236453E-1,-1.350631714E-1
1.199639976E0,2.133032084E-1,2.815175951E-1,-1.437065452E-1
1.202173750E0,2.185824960E-1,2.901276648E-1,-1.492855996E-1
1.204668786E0,2.202478945E-1,2.988876402E-1,-1.563468575E-1
1.207151654E0,2.245779037E-1,3.053660095E-1,-1.608600616E-1
1.209658409E0,2.214303166E-1,3.131100535E-1,-1.661893129E-1
1.212153527E0,2.185325325E-1,3.187224269E-1,-1.717683673E-1
1.214649050E0,2.090897709E-1,3.250509202E-1,-1.770809740E-1
1.217123619E0,2.039104104E-1,3.300137818E-1,-1.806782186E-1
1.219612796E0,1.942011863E-1,3.350099623E-1,-1.842588037E-1
1.222133140E0,1.811445206E-1,3.389735818E-1,-1.873231232E-1
1.224628624E0,1.691370606E-1,3.414550126E-1,-1.923526078E-1
1.227122765E0,1.552477032E-1,3.440863192E-1,-1.951504499E-1
1.229618778E0,1.421743780E-1,3.451188803E-1,-1.963328868E-1
1.232087527E0,1.300170422E-1,3.461347520E-1,-2.001799345E-1
1.234607303E0,1.141292080E-1,3.475836515E-1,-2.048097253E-1
1.237103234E0,1.006395444E-1,3.490158916E-1,-2.062752694E-1
1.239597659E0,8.595079929E-2,3.504481316E-1,-2.102555484E-1
1.242088382E0,7.354364544E-2,3.521301746E-1,-2.146188766E-1
1.244562178E0,6.151952595E-2,3.544783592E-1,-2.185991555E-1
1.247082441E0,4.962863773E-2,3.545616269E-1,-2.224462032E-1
1.249577029E0,3.803751990E-2,3.582421541E-1,-2.265597284E-1
1.252072147E0,2.829498425E-2,3.595078290E-1,-2.306732386E-1
1.254542320E0,2.241615579E-2,3.600574136E-1,-2.357027084E-1
1.257036868E0,1.627086475E-2,3.610399961E-1,-2.387503833E-1
1.259557295E0,9.959034622E-3,3.582588136E-1,-2.444293648E-1
1.262052616E0,5.928790197E-3,3.562769890E-1,-2.495920658E-1
1.264546837E0,3.247511340E-3,3.553443551E-1,-2.531726658E-1
1.267006310E0,2.115045907E-3,3.491990864E-1,-2.583187222E-1
1.269499963E0,-1.998468651E-4,3.453353643E-1,-2.604171038E-1
1.272031537E0,1.365620177E-3,3.398395777E-1,-2.641142905E-1
1.274527062E0,9.992343257E-5,3.340939879E-1,-2.666123509E-1
1.277021569E0,1.648736536E-3,3.276655674E-1,-2.687107623E-1
1.279516563E0,3.197549842E-3,3.223030269E-1,-2.722747028E-1
1.281987348E0,2.881125547E-3,3.160411417E-1,-2.710589468E-1
1.284506798E0,3.214203520E-3,3.082970977E-1,-2.708924115E-1
1.287001956E0,4.896248225E-3,3.010859489E-1,-2.700763643E-1
1.289496096E0,4.429938737E-3,2.922926843E-1,-2.689938843E-1
1.291991377E0,5.146056414E-3,2.822670341E-1,-2.682943940E-1
1.294479984E0,3.464012174E-3,2.734904289E-1,-2.640309930E-1
1.296981122E0,2.564701252E-3,2.604337633E-1,-2.606835663E-1
1.299476647E0,1.931853010E-3,2.475103289E-1,-2.582521141E-1
1.301970991E0,4.829632526E-4,2.351198345E-1,-2.545049787E-1
1.304457075E0,-1.115811639E-3,2.192653120E-1,-2.510076463E-1
1.306944746E0,-2.314892830E-3,2.022117078E-1,-2.476435602E-1
1.309455814E0,-4.463246558E-3,1.851747632E-1,-2.425474674E-1
1.311950686E0,-5.262633786E-3,1.687706709E-1,-2.406489253E-1
1.314445356E0,-7.827335037E-3,1.501182914E-1,-2.364687920E-1
1.316939212E0,-8.510145359E-3,1.309163421E-1,-2.341705561E-1
1.319410282E0,-8.959800936E-3,1.095826924E-1,-2.325051725E-1
1.321930056E0,-8.709992282E-3,9.024751186E-2,-2.300570458E-1
1.324399824E0,-7.810681593E-3,7.116213441E-2,-2.284083068E-1
1.326947635E0,-7.311064284E-3,5.114414170E-2,-2.264931053E-1
1.329421308E0,-5.995405838E-3,3.139261156E-2,-2.231290191E-1
1.331879804E0,-6.811446976E-3,1.472205203E-2,-2.251940966E-1
1.334405277E0,-4.413284827E-3,-2.364854561E-3,-2.220798135E-1
1.336900515E0,-2.131699817E-3,-1.771975495E-2,-2.200480402E-1
1.339394819E0,6.828100886E-4,-3.242515400E-2,-2.186824232E-1
1.341866133E0,2.731240354E-3,-4.403292388E-2,-2.142691463E-1
1.344384646E0,5.029479042E-3,-5.738935620E-2,-2.126370519E-1
1.346880333E0,6.828100886E-3,-6.673219800E-2,-2.087733448E-1
1.349375451E0,7.144525182E-3,-7.672453672E-2,-2.048929930E-1
1.351869307E0,7.344372105E-3,-8.498487622E-2,-2.007628232E-1
1.354339724E0,7.694104221E-3,-9.189624339E-2,-1.954502314E-1
1.356841597E0,9.259571321E-3,-9.775841981E-2,-1.909203678E-1
1.359354455E0,8.276990615E-3,-1.025380939E-1,-1.869400889E-1
1.361850019E0,7.727412041E-3,-1.054525226E-1,-1.817607135E-1
1.364344119E0,7.044601720E-3,-1.087666526E-1,-1.786963940E-1
1.366813683E0,4.779670853E-3,-1.078007296E-1,-1.731506437E-1
1.369308637E0,3.447358264E-3,-1.092496142E-1,-1.698198617E-1
1.371828698E0,-2.831163874E-4,-1.086500734E-1,-1.634747237E-1
1.374324385E0,-4.280053545E-3,-1.076841503E-1,-1.610932201E-1
1.376818769E0,-6.378445774E-3,-1.033874378E-1,-1.579289734E-1
1.379288211E0,-8.626722731E-3,-1.013390124E-1,-1.534324288E-1
1.381783857E0,-1.205742732E-2,-9.675918519E-2,-1.489358693E-1
1.384303837E0,-1.520501543E-2,-9.098028392E-2,-1.451221257E-1
1.386799401E0,-1.755321585E-2,-8.481834084E-2,-1.418246478E-1
1.389293501E0,-1.898545213E-2,-7.932254672E-2,-1.394598037E-1
1.391763146E0,-2.199980803E-2,-7.367687672E-2,-1.345635504E-1
1.394257856E0,-2.393166162E-2,-6.616596133E-2,-1.320821196E-1
1.396778283E0,-2.469774149E-2,-6.255206466E-2,-1.279852539E-1
1.399273766E0,-2.571362816E-2,-5.665658414E-2,-1.238883957E-1
1.401768273E0,-2.646305412E-2,-4.996171594E-2,-1.228558570E-1
1.404258304E0,-2.559705079E-2,-4.381642491E-2,-1.186424196E-1
1.406732710E0,-2.647970803E-2,-3.793759644E-2,-1.175932214E-1
1.409253095E0,-2.403158508E-2,-3.260834515E-2,-1.149619073E-1
1.411748497E0,-2.424808592E-2,-2.727909572E-2,-1.159111783E-1
1.414242801E0,-2.341539040E-2,-2.313227393E-2,-1.118143201E-1
1.416693485E0,-2.136695944E-2,-1.928522252E-2,-1.124971285E-1
1.419235558E0,-2.131699771E-2,-1.327316184E-2,-1.115811616E-1
1.421727380E0,-1.648736559E-2,-9.309533052E-3,-1.117310449E-1
1.424222945E0,-1.592113264E-2,-5.712289363E-3,-1.117477044E-1
1.426717329E0,-1.523832325E-2,-3.580589546E-3,-1.130633578E-1
1.429176110E0,-1.518836152E-2,1.498851459E-3,-1.109649688E-1
1.431686812E0,-1.385604870E-2,1.748659997E-3,-1.113646626E-1
1.434202395E0,-1.570463181E-2,3.364088712E-3,-1.116311252E-1
1.436697879E0,-1.582120918E-2,4.696401302E-3,-1.118975878E-1
1.439191979E0,-1.620424911E-2,6.711523514E-3,-1.103154644E-1
1.441658857E0,-1.660394296E-2,7.510911208E-3,-1.112480834E-1
1.444156660E0,-1.751990803E-2,1.045865193E-2,-1.108650416E-1
1.446677249E0,-2.071745694E-2,9.959034622E-3,-1.095327288E-1
1.449172570E0,-2.165007591E-2,1.090830751E-2,-1.062352583E-1
1.451641930E0,-2.258269489E-2,1.132465526E-2,-1.058355644E-1
1.454155765E0,-2.523066662E-2,1.280685235E-2,-1.042534411E-1
1.456656254E0,-2.603005245E-2,1.255704463E-2,-1.022549793E-1
1.459151818E0,-2.684609406E-2,1.137461700E-2,-9.867438674E-2
1.461647057E0,-2.951071970E-2,1.115811616E-2,-9.564337879E-2
1.464115767E0,-2.912767977E-2,8.759954013E-3,-9.391137213E-2
1.466636559E0,-2.912767977E-2,8.759954013E-3,-9.019754827E-2
1.469131961E0,-3.044333868E-2,1.079173014E-2,-8.716654032E-2
1.471648197E0,-2.857810073E-2,9.459418245E-3,-8.383575827E-2
1.474121666E0,-2.911102585E-2,8.660030551E-3,-8.132101595E-2
1.476599572E0,-2.791194431E-2,8.410221897E-3,-7.682446390E-2
1.479087568E0,-2.642974630E-2,8.943147026E-3,-7.457618415E-2
1.481566491E0,-2.681278624E-2,1.084169187E-2,-6.821439415E-2
1.484075890E0,-2.453120239E-2,1.057522930E-2,-6.158614159E-2
1.486595829E0,-2.453120239E-2,1.059188321E-2,-5.682312325E-2
1.489065433E0,-2.344869822E-2,1.034207456E-2,-5.072779581E-2
1.491585696E0,-2.199980803E-2,6.894716527E-3,-4.503215849E-2
1.494081099E0,-2.160011418E-2,6.628253963E-3,-4.025248811E-2
1.496540083E0,-2.254938707E-2,3.064318560E-3,-3.415715694E-2
1.499071089E0,-2.203311585E-2,6.661561783E-4,-3.082637861E-2
1.501539880E0,-2.406489290E-2,-3.563935636E-3,-2.711255662E-2
1.504060184E0,-2.529728226E-2,-6.744831335E-3,-2.233288623E-2
1.506554935E0,-2.656297758E-2,-1.525497716E-2,-1.951837726E-2
1.509026777E0,-2.837825380E-2,-2.404823899E-2,-1.763648540E-2
1.511545780E0,-3.072645515E-2,-3.469008207E-2,-1.602105610E-2
1.514040084E0,-3.244180605E-2,-4.721381888E-2,-1.412251126E-2
1.516534997E0,-3.508977592E-2,-6.186925620E-2,-1.367285568E-2
1.519030480E0,-3.910337016E-2,-7.692438364E-2,-1.548813190E-2
1.521537235E0,-4.176799208E-2,-9.277890623E-2,-1.517170761E-2
1.524020511E0,-4.539854452E-2,-1.104986593E-1,-1.523832325E-2
1.526504968E0,-4.608135298E-2,-1.275855601E-1,-1.796956360E-2
1.529009607E0,-4.889586568E-2,-1.438564360E-1,-2.110049687E-2
1.531504764E0,-5.061121657E-2,-1.574626714E-1,-2.264931053E-2
1.533974206E0,-5.259303004E-2,-1.706692129E-1,-2.524732053E-2
1.536494999E0,-5.392534286E-2,-1.861407012E-1,-2.573028207E-2
1.538964115E0,-5.454153940E-2,-1.953336447E-1,-2.569697425E-2
1.541458418E0,-5.181029812E-2,-2.036439478E-1,-2.859475464E-2
1.543954146E0,-5.094429478E-2,-2.117877007E-1,-2.817840688E-2
1.546449304E0,-4.949540645E-2,-2.150019109E-1,-2.684609406E-2
1.548969526E0,-4.751358926E-2,-2.170003802E-1,-2.484762669E-2
1.551438399E0,-4.561504349E-2,-2.152850330E-1,-2.259934880E-2
1.553958825E0,-4.559839144E-2,-2.122040540E-1,-2.075076476E-2
1.556454064E0,-4.513208196E-2,-2.065750360E-1,-1.600440219E-2
1.558924076E0,-4.438265786E-2,-1.973654330E-1,-1.152450219E-2
1.561444258E0,-4.374980927E-2,-1.869400889E-1,-5.612365901E-3
1.563913252E0,-4.566500708E-2,-1.754322350E-1,-1.265696716E-3
1.566433760E0,-4.754689708E-2,-1.621757299E-1,5.712289363E-3
1.568929406E0,-4.942879081E-2,-1.488026381E-1,1.070846058E-2
1.571421228E0,-5.530761927E-2,-1.348466724E-1,1.582120918E-2
1.573919355E0,-5.907139927E-2,-1.211904660E-1,2.148353681E-2
1.576388024E0,-6.430072337E-2,-1.081837639E-1,2.514739707E-2
1.578884159E0,-6.899712980E-2,-9.559341520E-2,2.961064316E-2
1.581403364E0,-7.502584159E-2,-8.378579468E-2,3.354096413E-2
1.583898848E0,-8.040504903E-2,-7.184494287E-2,3.615562618E-2
1.586350224E0,-8.458518237E-2,-6.087002158E-2,3.916998580E-2
1.588888227E0,-8.903177828E-2,-4.934551939E-2,4.098526016E-2
1.591382897E0,-9.309532493E-2,-4.116845131E-2,4.110183567E-2
1.593878544E0,-9.637615085E-2,-3.314127028E-2,4.160145298E-2
1.596331098E0,-9.752526879E-2,-2.846152335E-2,4.145156965E-2
1.598861535E0,-1.017720103E-1,-2.401493117E-2,4.183460772E-2
1.601362634E0,-1.006895080E-1,-2.296573482E-2,3.865371272E-2
1.603835779E0,-1.016387790E-1,-2.283250354E-2,3.707159311E-2
1.606352217E0,-9.895750135E-2,-2.166672982E-2,3.415715694E-2
1.608811853E0,-9.709226340E-2,-2.183326893E-2,3.215869144E-2
1.611316939E0,-9.522702545E-2,-2.318223566E-2,2.926091105E-2
1.613838138E0,-9.189624339E-2,-2.256604098E-2,2.541385964E-2
1.616308841E0,-8.641710877E-2,-2.274923399E-2,2.448124066E-2
1.618827315E0,-8.255340904E-2,-2.251607925E-2,2.050095610E-2
1.621290449E0,-7.667458057E-2,-2.258269489E-2,1.800287142E-2
1.623796919E0,-7.052928954E-2,-2.224961668E-2,1.482197549E-2
1.626312748E0,-6.490026414E-2,-2.030110918E-2,1.255704463E-2
1.628803673E0,-5.860508978E-2,-1.728675328E-2,1.095826924E-2
1.631301721E0,-5.259303004E-2,-1.667055860E-2,8.443529718E-3
1.633776778E0,-4.669754952E-2,-1.567132398E-2,6.311830133E-3
1.636266158E0,-3.945310041E-2,-1.145788655E-2,3.913667519E-3
1.638787642E0,-3.488992900E-2,-8.293644525E-3,4.030244891E-3
1.641281905E0,-2.791194431E-2,-3.946975339E-3,3.497319994E-3
1.643776697E0,-2.279919572E-2,-1.182427281E-3,3.214203520E-3
1.646261152E0,-1.875229739E-2,4.779670853E-3,2.664624713E-3
1.648741459E0,-1.255704463E-2,9.942381643E-3,3.847052110E-3
1.651262252E0,-9.176301770E-3,1.538820844E-2,5.146056414E-3
1.653732751E0,-4.180130083E-3,2.123372816E-2,6.711523514E-3
1.656250939E0,-7.993874606E-4,2.468108758E-2,7.893950678E-3
1.658707483E0,1.498851459E-3,2.812844515E-2,9.209609590E-3
1.661202111E0,3.780436469E-3,2.999368310E-2,1.185758039E-2
1.663710493E0,4.879594315E-3,3.305800259E-2,1.343970094E-2
1.666205570E0,5.695635453E-3,3.345769644E-2,1.488859113E-2
1.668725875E0,3.680513008E-3,3.174234182E-2,1.675382815E-2
1.671229577E0,3.530627815E-3,3.080972470E-2,1.688705944E-2
1.673690433E0,1.748659997E-3,2.429804765E-2,1.850248873E-2
1.676211104E0,1.149119460E-3,1.748660021E-2,1.547147799E-2
1.678706261E0,-2.664624713E-3,8.310298435E-3,1.523832325E-2
1.681187097E0,-4.613131750E-3,-3.663859097E-4,1.195750386E-2
1.683668339E0,-6.977986079E-3,-1.117477007E-2,8.809915744E-3
1.686180220E0,-1.099157706E-2,-2.543051355E-2,3.430704353E-3
1.688685795E0,-1.390601043E-2,-3.890352324E-2,-1.831929549E-3
1.691154993E0,-1.712021418E-2,-5.452488363E-2,-7.877296768E-3
1.693675094E0,-2.140026726E-2,-6.933020800E-2,-1.378943305E-2
1.696144291E0,-2.329881303E-2,-8.734972775E-2,-2.193319239E-2
1.698639693E0,-2.652966976E-2,-1.039037108E-1,-3.036006913E-2
1.701160079E0,-2.867802419E-2,-1.203411147E-1,-3.758786246E-2
1.703655196E0,-3.095960990E-2,-1.363621801E-1,-4.521535337E-2
1.706140263E0,-3.270826861E-2,-1.514672637E-1,-5.417515337E-2
1.708620447E0,-3.269161656E-2,-1.653899252E-1,-6.340141594E-2
1.711139855E0,-3.467343003E-2,-1.776638627E-1,-7.064586133E-2
1.713635461E0,-3.532293066E-2,-1.902375519E-1,-7.750727236E-2
1.716103845E0,-3.810413554E-2,-2.005296648E-1,-8.568433672E-2
1.718598107E0,-4.085202888E-2,-2.103887796E-1,-8.988112211E-2
1.721119429E0,-4.416615516E-2,-2.210639268E-1,-9.674253315E-2
1.723614465E0,-4.894582555E-2,-2.326550484E-1,-9.869103879E-2
1.726121912E0,-5.547415838E-2,-2.466110289E-1,-1.007561237E-1
1.728585168E0,-6.225229800E-2,-2.583187222E-1,-1.036372483E-1
1.731073612E0,-7.321056724E-2,-2.734404504E-1,-1.029211283E-1
1.733594242E0,-8.565103263E-2,-2.914766371E-1,-1.018053219E-1
1.736089685E0,-9.969027340E-2,-3.087134361E-1,-1.020218208E-1
1.738556889E0,-1.147120968E-1,-3.316791654E-1,-9.929057956E-2
1.741067265E0,-1.342637837E-1,-3.541952372E-1,-9.869103879E-2
1.743548547E0,-1.553143114E-1,-3.800421059E-1,-9.607637674E-2
1.746068526E0,-1.799954027E-1,-4.066717029E-1,-9.546018392E-2
1.748564376E0,-2.021284401E-1,-4.345170259E-1,-9.562671930E-2
1.751058434E0,-2.290911078E-1,-4.627120793E-1,-9.474406391E-2
1.753548588E0,-2.590181828E-1,-4.953037798E-1,-9.411121905E-2
1.756022953E0,-2.896280587E-1,-5.282951593E-1,-9.664260596E-2
1.758517705E0,-3.223862946E-1,-5.616862774E-1,-1.006395444E-1
1.761038985E0,-3.539287746E-1,-5.941447020E-1,-1.062186062E-1
1.763532190E0,-3.851715028E-1,-6.240717769E-1,-1.120807827E-1
1.766030685E0,-4.174967408E-1,-6.535991430E-1,-1.195250750E-1
1.768497644E0,-4.460581839E-1,-6.799789071E-1,-1.299004555E-1
1.771017785E0,-4.733872414E-1,-7.024783492E-1,-1.394931078E-1
1.773513269E0,-4.989176691E-1,-7.192655206E-1,-1.507011801E-1
1.776007694E0,-5.217502117E-1,-7.315394282E-1,-1.608600616E-1
1.778501102E0,-5.425342321E-1,-7.383508682E-1,-1.726177186E-1
1.780975549E0,-5.601873994E-1,-7.394500375E-1,-1.830763817E-1
1.783492557E0,-5.749927163E-1,-7.347036600E-1,-1.948839873E-1
1.785987675E0,-5.904142261E-1,-7.240784764E-1,-2.047097981E-1
1.788457035E0,-6.012559533E-1,-7.096228600E-1,-2.145522535E-1
1.790978154E0,-6.081672907E-1,-6.891885400E-1,-2.213803530E-1
1.793446903E0,-6.135964990E-1,-6.648738384E-1,-2.284749150E-1
1.795967289E0,-6.173769236E-1,-6.381776333E-1,-2.302735448E-1
1.798462651E0,-6.188757420E-1,-6.094663143E-1,-2.302402407E-1
1.800957116E0,-6.167440414E-1,-5.795891881E-1,-2.279419899E-1
1.803452722E0,-6.106154323E-1,-5.501284599E-1,-2.238118201E-1
1.805921472E0,-6.034209132E-1,-5.221332312E-1,-2.175333053E-1
1.808441939E0,-5.977252722E-1,-4.973355532E-1,-2.095394284E-1
1.810937707E0,-5.904142261E-1,-4.715886116E-1,-1.984978914E-1
1.813453251E0,-5.807383060E-1,-4.502716362E-1,-1.875729263E-1
1.815927250E0,-5.701297522E-1,-4.303036034E-1,-1.762482673E-1
1.818396244E0,-5.611699820E-1,-4.151152372E-1,-1.664890796E-1
1.820916671E0,-5.504781604E-1,-4.008761346E-1,-1.563301980E-1
1.823411707E0,-5.399695635E-1,-3.914666772E-1,-1.478866786E-1
1.825887740E0,-5.290445685E-1,-3.808248341E-1,-1.382607222E-1
1.828402104E0,-5.220832825E-1,-3.639211357E-1,-1.315658540E-1
1.830871017E0,-5.163376927E-1,-3.172235787E-1,-1.244213209E-1
1.833390751E0,-5.063120127E-1,-2.385671884E-1,-1.209573075E-1
1.835864831E0,-4.917731583E-1,-1.457882822E-1,-1.180761829E-1
1.838381718E0,-4.769845009E-1,-4.113514349E-2,-1.113979667E-1
1.840876672E0,-4.571330249E-1,9.221266955E-2,-9.659264982E-2
1.843370854E0,-4.401960075E-1,2.609167397E-1,-8.520137519E-2
